L [m],Gamma soil kN/m3],phi soil [degree],Surcharge [kN/m],Concrete cost,Pile Diameter (X1) [m]
5,16,35,0,150,0.335
6,16,35,0,150,0.457
7,16,35,0,150,0.592
8,16,35,0,150,0.732
9,16,35,0,150,0.884
10,16,35,0,150,1.038
11,16,35,0,150,1.219
12,16,35,0,150,1.396
3,17,35,0,150,0.2
4,17,35,0,150,0.209
5,17,35,0,150,0.342
6,17,35,0,150,0.472
7,17,35,0,150,0.609
8,17,35,0,150,0.76
9,17,35,0,150,0.91
10,17,35,0,150,1.082
11,17,35,0,150,1.244
12,17,35,0,150,1.457
3,18,35,0,150,0.2
4,18,35,0,150,0.218
5,18,35,0,150,0.358
6,18,35,0,150,0.487
7,18,35,0,150,0.625
8,18,35,0,150,0.781
9,18,35,0,150,0.928
10,18,35,0,150,1.12
11,18,35,0,150,1.314
12,18,35,0,150,1.505
3,19,35,0,150,0.2
4,19,35,0,150,0.228
5,19,35,0,150,0.363
6,19,35,0,150,0.505
7,19,35,0,150,0.645
8,19,35,0,150,0.791
9,19,35,0,150,0.977
10,19,35,0,150,1.139
11,19,35,0,150,1.356
12,19,35,0,150,1.529
3,20,35,0,150,0.2
4,20,35,0,150,0.238
5,20,35,0,150,0.378
6,20,35,0,150,0.518
7,20,35,0,150,0.657
8,20,35,0,150,0.831
9,20,35,0,150,1.005
10,20,35,0,150,1.196
11,20,35,0,150,1.381
12,20,35,0,150,1.598
3,14,36,0,150,0.2
4,14,36,0,150,0.2
5,14,36,0,150,0.293
6,14,36,0,150,0.414
7,14,36,0,150,0.534
8,14,36,0,150,0.656
9,14,36,0,150,0.792
10,14,36,0,150,0.958
11,14,36,0,150,1.116
12,14,36,0,150,1.274
3,15,36,0,150,0.2
4,15,36,0,150,0.2
5,15,36,0,150,0.309
6,15,36,0,150,0.427
7,15,36,0,150,0.558
8,15,36,0,150,0.694
9,15,36,0,150,0.84
10,15,36,0,150,0.989
11,15,36,0,150,1.157
12,15,36,0,150,1.324
3,16,36,0,150,0.2
4,16,36,0,150,0.2
5,16,36,0,150,0.325
6,16,36,0,150,0.446
7,16,36,0,150,0.571
8,16,36,0,150,0.718
9,16,36,0,150,0.859
10,16,36,0,150,1.025
11,16,36,0,150,1.199
12,16,36,0,150,1.376
3,17,36,0,150,0.2
4,17,36,0,150,0.202
5,17,36,0,150,0.339
6,17,36,0,150,0.463
7,17,36,0,150,0.596
8,17,36,0,150,0.743
9,17,36,0,150,0.897
10,17,36,0,150,1.055
11,17,36,0,150,1.239
12,17,36,0,150,1.426
3,18,36,0,150,0.2
4,18,36,0,150,0.201
5,18,36,0,150,0.347
6,18,36,0,150,0.477
7,18,36,0,150,0.613
8,18,36,0,150,0.752
9,18,36,0,150,0.921
10,18,36,0,150,1.097
11,18,36,0,150,1.261
12,18,36,0,150,1.471
3,19,36,0,150,0.2
4,19,36,0,150,0.221
5,19,36,0,150,0.362
6,19,36,0,150,0.488
7,19,36,0,150,0.631
8,19,36,0,150,0.792
9,19,36,0,150,0.938
10,19,36,0,150,1.131
11,19,36,0,150,1.302
12,19,36,0,150,1.516
3,20,36,0,150,0.2
4,20,36,0,150,0.229
5,20,36,0,150,0.366
6,20,36,0,150,0.507
7,20,36,0,150,0.65
8,20,36,0,150,0.798
9,20,36,0,150,0.965
10,20,36,0,150,1.149
11,20,36,0,150,1.347
12,20,36,0,150,1.563
3,14,37,0,150,0.2
4,14,37,0,150,0.2
5,14,37,0,150,0.283
6,14,37,0,150,0.4
7,14,37,0,150,0.516
8,14,37,0,150,0.649
9,14,37,0,150,0.792
10,14,37,0,150,0.924
11,14,37,0,150,1.086
12,14,37,0,150,1.251
3,15,37,0,150,0.2
4,15,37,0,150,0.2
5,15,37,0,150,0.299
6,15,37,0,150,0.422
7,15,37,0,150,0.541
8,15,37,0,150,0.67
9,15,37,0,150,0.81
10,15,37,0,150,0.962
11,15,37,0,150,1.126
12,15,37,0,150,1.295
3,16,37,0,150,0.2
4,16,37,0,150,0.2
5,16,37,0,150,0.314
6,16,37,0,150,0.434
7,16,37,0,150,0.565
8,16,37,0,150,0.693
9,16,37,0,150,0.85
10,16,37,0,150,1.007
11,16,37,0,150,1.167
12,16,37,0,150,1.339
3,17,37,0,150,0.2
4,17,37,0,150,0.2
5,17,37,0,150,0.329
6,17,37,0,150,0.452
7,17,37,0,150,0.578
8,17,37,0,150,0.716
9,17,37,0,150,0.87
10,17,37,0,150,1.038
11,17,37,0,150,1.208
12,17,37,0,150,1.393
3,18,37,0,150,0.2
4,18,37,0,150,0.204
5,18,37,0,150,0.343
6,18,37,0,150,0.461
7,18,37,0,150,0.6
8,18,37,0,150,0.742
9,18,37,0,150,0.885
10,18,37,0,150,1.069
11,18,37,0,150,1.241
12,18,37,0,150,1.438
3,19,37,0,150,0.2
4,19,37,0,150,0.213
5,19,37,0,150,0.349
6,19,37,0,150,0.475
7,19,37,0,150,0.619
8,19,37,0,150,0.759
9,19,37,0,150,0.9
10,19,37,0,150,1.086
11,19,37,0,150,1.275
12,19,37,0,150,1.459
3,20,37,0,150,0.2
4,20,37,0,150,0.221
5,20,37,0,150,0.363
6,20,37,0,150,0.492
7,20,37,0,150,0.634
8,20,37,0,150,0.765
9,20,37,0,150,0.946
10,20,37,0,150,1.14
11,20,37,0,150,1.323
12,20,37,0,150,1.512
3,14,38,0,150,0.2
4,14,38,0,150,0.2
5,14,38,0,150,0.273
6,14,38,0,150,0.386
7,14,38,0,150,0.507
8,14,38,0,150,0.635
9,14,38,0,150,0.761
10,14,38,0,150,0.902
11,14,38,0,150,1.057
12,14,38,0,150,1.226
3,15,38,0,150,0.2
4,15,38,0,150,0.2
5,15,38,0,150,0.289
6,15,38,0,150,0.408
7,15,38,0,150,0.526
8,15,38,0,150,0.646
9,15,38,0,150,0.78
10,15,38,0,150,0.928
11,15,38,0,150,1.105
12,15,38,0,150,1.268
3,16,38,0,150,0.2
4,16,38,0,150,0.2
5,16,38,0,150,0.304
6,16,38,0,150,0.419
7,16,38,0,150,0.55
8,16,38,0,150,0.681
9,16,38,0,150,0.823
10,16,38,0,150,0.979
11,16,38,0,150,1.141
12,16,38,0,150,1.312
3,17,38,0,150,0.2
4,17,38,0,150,0.2
5,17,38,0,150,0.318
6,17,38,0,150,0.44
7,17,38,0,150,0.559
8,17,38,0,150,0.702
9,17,38,0,150,0.839
10,17,38,0,150,1.011
11,17,38,0,150,1.169
12,17,38,0,150,1.359
3,18,38,0,150,0.2
4,18,38,0,150,0.2
5,18,38,0,150,0.332
6,18,38,0,150,0.452
7,18,38,0,150,0.584
8,18,38,0,150,0.724
9,18,38,0,150,0.88
10,18,38,0,150,1.026
11,18,38,0,150,1.204
12,18,38,0,150,1.386
3,19,38,0,150,0.2
4,19,38,0,150,0.2
5,19,38,0,150,0.337
6,19,38,0,150,0.465
7,19,38,0,150,0.605
8,19,38,0,150,0.748
9,19,38,0,150,0.894
10,19,38,0,150,1.079
11,19,38,0,150,1.252
12,19,38,0,150,1.43
3,20,38,0,150,0.2
4,20,38,0,150,0.203
5,20,38,0,150,0.351
6,20,38,0,150,0.478
7,20,38,0,150,0.612
8,20,38,0,150,0.764
9,20,38,0,150,0.924
10,20,38,0,150,1.093
11,20,38,0,150,1.283
12,20,38,0,150,1.464
3,14,27,5,150,0.2
4,14,27,5,150,0.279
5,14,27,5,150,0.419
6,14,27,5,150,0.559
7,14,27,5,150,0.694
8,14,27,5,150,0.871
9,14,27,5,150,1.039
10,14,27,5,150,1.242
11,14,27,5,150,1.442
12,14,27,5,150,1.645
3,15,27,5,150,0.2
4,15,27,5,150,0.291
5,15,27,5,150,0.428
6,15,27,5,150,0.57
7,15,27,5,150,0.738
8,15,27,5,150,0.891
9,15,27,5,150,1.086
10,15,27,5,150,1.271
11,15,27,5,150,1.478
12,15,27,5,150,1.695
3,16,27,5,150,0.2
4,16,27,5,150,0.303
5,16,27,5,150,0.444
6,16,27,5,150,0.596
7,16,27,5,150,0.746
8,16,27,5,150,0.91
9,16,27,5,150,1.125
10,16,27,5,150,1.318
11,16,27,5,150,1.531
12,16,27,5,150,1.765
3,17,27,5,150,0.2
4,17,27,5,150,0.314
5,17,27,5,150,0.46
6,17,27,5,150,0.616
7,17,27,5,150,0.754
8,17,27,5,150,0.962
9,17,27,5,150,1.147
10,17,27,5,150,1.366
11,17,27,5,150,1.564
3,18,27,5,150,0.2
4,18,27,5,150,0.326
5,18,27,5,150,0.472
6,18,27,5,150,0.631
7,18,27,5,150,0.794
8,18,27,5,150,0.989
9,18,27,5,150,1.196
10,18,27,5,150,1.405
11,18,27,5,150,1.638
3,19,27,5,150,0.2
4,19,27,5,150,0.338
5,19,27,5,150,0.485
6,19,27,5,150,0.65
7,19,27,5,150,0.831
8,19,27,5,150,1.026
9,19,27,5,150,1.235
10,19,27,5,150,1.454
11,19,27,5,150,1.692
3,20,27,5,150,0.2
4,20,27,5,150,0.342
5,20,27,5,150,0.501
6,20,27,5,150,0.659
7,20,27,5,150,0.838
8,20,27,5,150,1.045
9,20,27,5,150,1.272
10,20,27,5,150,1.489
11,20,27,5,150,1.742
3,14,28,5,150,0.2
4,14,28,5,150,0.27
5,14,28,5,150,0.406
6,14,28,5,150,0.544
7,14,28,5,150,0.682
8,14,28,5,150,0.839
9,14,28,5,150,1.029
10,14,28,5,150,1.196
11,14,28,5,150,1.391
12,14,28,5,150,1.59
3,15,28,5,150,0.2
4,15,28,5,150,0.282
5,15,28,5,150,0.415
6,15,28,5,150,0.551
7,15,28,5,150,0.709
8,15,28,5,150,0.883
9,15,28,5,150,1.063
10,15,28,5,150,1.255
11,15,28,5,150,1.455
12,15,28,5,150,1.655
3,16,28,5,150,0.2
4,16,28,5,150,0.294
5,16,28,5,150,0.433
6,16,28,5,150,0.579
7,16,28,5,150,0.718
8,16,28,5,150,0.908
9,16,28,5,150,1.106
10,16,28,5,150,1.297
11,16,28,5,150,1.507
12,16,28,5,150,1.724
3,17,28,5,150,0.2
4,17,28,5,150,0.305
5,17,28,5,150,0.449
6,17,28,5,150,0.601
7,17,28,5,150,0.756
8,17,28,5,150,0.924
9,17,28,5,150,1.12
10,17,28,5,150,1.34
11,17,28,5,150,1.556
3,18,28,5,150,0.2
4,18,28,5,150,0.316
5,18,28,5,150,0.464
6,18,28,5,150,0.609
7,18,28,5,150,0.764
8,18,28,5,150,0.974
9,18,28,5,150,1.162
10,18,28,5,150,1.385
11,18,28,5,150,1.577
3,19,28,5,150,0.2
4,19,28,5,150,0.328
5,19,28,5,150,0.475
6,19,28,5,150,0.637
7,19,28,5,150,0.801
8,19,28,5,150,0.999
9,19,28,5,150,1.189
10,19,28,5,150,1.42
11,19,28,5,150,1.63
3,20,28,5,150,0.2
4,20,28,5,150,0.34
5,20,28,5,150,0.488
6,20,28,5,150,0.654
7,20,28,5,150,0.837
8,20,28,5,150,1.035
9,20,28,5,150,1.244
10,20,28,5,150,1.466
11,20,28,5,150,1.676
3,14,29,5,150,0.2
4,14,29,5,150,0.262
5,14,29,5,150,0.394
6,14,29,5,150,0.53
7,14,29,5,150,0.673
8,14,29,5,150,0.838
9,14,29,5,150,1.001
10,14,29,5,150,1.18
11,14,29,5,150,1.373
12,14,29,5,150,1.561
3,15,29,5,150,0.2
4,15,29,5,150,0.273
5,15,29,5,150,0.412
6,15,29,5,150,0.552
7,15,29,5,150,0.682
8,15,29,5,150,0.857
9,15,29,5,150,1.023
10,15,29,5,150,1.229
11,15,29,5,150,1.423
12,15,29,5,150,1.625
3,16,29,5,150,0.2
4,16,29,5,150,0.284
5,16,29,5,150,0.42
6,16,29,5,150,0.559
7,16,29,5,150,0.72
8,16,29,5,150,0.874
9,16,29,5,150,1.066
10,16,29,5,150,1.248
11,16,29,5,150,1.476
12,16,29,5,150,1.691
3,17,29,5,150,0.2
4,17,29,5,150,0.296
5,17,29,5,150,0.437
6,17,29,5,150,0.586
7,17,29,5,150,0.747
8,17,29,5,150,0.921
9,17,29,5,150,1.1
10,17,29,5,150,1.29
11,17,29,5,150,1.526
12,17,29,5,150,1.725
3,18,29,5,150,0.2
4,18,29,5,150,0.306
5,18,29,5,150,0.448
6,18,29,5,150,0.586
7,18,29,5,150,0.765
8,18,29,5,150,0.937
9,18,29,5,150,1.117
10,18,29,5,150,1.337
11,18,29,5,150,1.556
3,19,29,5,150,0.2
4,19,29,5,150,0.318
5,19,29,5,150,0.459
6,19,29,5,150,0.613
7,19,29,5,150,0.77
8,19,29,5,150,0.972
9,19,29,5,150,1.173
10,19,29,5,150,1.366
11,19,29,5,150,1.593
3,20,29,5,150,0.2
4,20,29,5,150,0.329
5,20,29,5,150,0.477
6,20,29,5,150,0.63
7,20,29,5,150,0.806
8,20,29,5,150,1.006
9,20,29,5,150,1.198
10,20,29,5,150,1.431
11,20,29,5,150,1.646
3,14,30,5,150,0.2
4,14,30,5,150,0.254
5,14,30,5,150,0.392
6,14,30,5,150,0.524
7,14,30,5,150,0.652
8,14,30,5,150,0.807
9,14,30,5,150,0.964
10,14,30,5,150,1.153
11,14,30,5,150,1.34
12,14,30,5,150,1.538
3,15,30,5,150,0.2
4,15,30,5,150,0.265
5,15,30,5,150,0.399
6,15,30,5,150,0.539
7,15,30,5,150,0.685
8,15,30,5,150,0.85
9,15,30,5,150,1.012
10,15,30,5,150,1.196
11,15,30,5,150,1.396
12,15,30,5,150,1.589
3,16,30,5,150,0.2
4,16,30,5,150,0.276
5,16,30,5,150,0.417
6,16,30,5,150,0.557
7,16,30,5,150,0.694
8,16,30,5,150,0.871
9,16,30,5,150,1.042
10,16,30,5,150,1.246
11,16,30,5,150,1.427
12,16,30,5,150,1.589
3,17,30,5,150,0.2
4,17,30,5,150,0.287
5,17,30,5,150,0.424
6,17,30,5,150,0.565
7,17,30,5,150,0.73
8,17,30,5,150,0.887
9,17,30,5,150,1.082
10,17,30,5,150,1.267
11,17,30,5,150,1.474
12,17,30,5,150,1.686
3,18,30,5,150,0.2
4,18,30,5,150,0.298
5,18,30,5,150,0.44
6,18,30,5,150,0.588
7,18,30,5,150,0.736
8,18,30,5,150,0.902
9,18,30,5,150,1.114
10,18,30,5,150,1.318
11,18,30,5,150,1.531
12,18,30,5,150,1.744
3,19,30,5,150,0.2
4,19,30,5,150,0.309
5,19,30,5,150,0.45
6,19,30,5,150,0.591
7,19,30,5,150,0.771
8,19,30,5,150,0.944
9,19,30,5,150,1.156
10,19,30,5,150,1.35
11,19,30,5,150,1.563
3,20,30,5,150,0.2
4,20,30,5,150,0.319
5,20,30,5,150,0.46
6,20,30,5,150,0.616
7,20,30,5,150,0.775
8,20,30,5,150,0.968
9,20,30,5,150,1.181
10,20,30,5,150,1.376
11,20,30,5,150,1.608
3,14,31,5,150,0.2
4,14,31,5,150,0.246
5,14,31,5,150,0.38
6,14,31,5,150,0.507
7,14,31,5,150,0.646
8,14,31,5,150,0.802
9,14,31,5,150,0.946
10,14,31,5,150,1.131
11,14,31,5,150,1.318
12,14,31,5,150,1.498
3,15,31,5,150,0.2
4,15,31,5,150,0.257
5,15,31,5,150,0.386
6,15,31,5,150,0.521
7,15,31,5,150,0.662
8,15,31,5,150,0.824
9,15,31,5,150,0.984
10,15,31,5,150,1.161
11,15,31,5,150,1.351
12,15,31,5,150,1.558
3,16,31,5,150,0.2
4,16,31,5,150,0.267
5,16,31,5,150,0.404
6,16,31,5,150,0.541
7,16,31,5,150,0.695
8,16,31,5,150,0.838
9,16,31,5,150,1.03
10,16,31,5,150,1.218
11,16,31,5,150,1.392
12,16,31,5,150,1.592
3,17,31,5,150,0.2
4,17,31,5,150,0.278
5,17,31,5,150,0.42
6,17,31,5,150,0.561
7,17,31,5,150,0.703
8,17,31,5,150,0.877
9,17,31,5,150,1.056
10,17,31,5,150,1.248
11,17,31,5,150,1.449
12,17,31,5,150,1.655
3,18,31,5,150,0.2
4,18,31,5,150,0.288
5,18,31,5,150,0.426
6,18,31,5,150,0.57
7,18,31,5,150,0.708
8,18,31,5,150,0.897
9,18,31,5,150,1.093
10,18,31,5,150,1.282
11,18,31,5,150,1.471
12,18,31,5,150,1.71
3,19,31,5,150,0.2
4,19,31,5,150,0.298
5,19,31,5,150,0.441
6,19,31,5,150,0.592
7,19,31,5,150,0.745
8,19,31,5,150,0.909
9,19,31,5,150,1.123
10,19,31,5,150,1.319
11,19,31,5,150,1.531
12,19,31,5,150,1.761
3,20,31,5,150,0.2
4,20,31,5,150,0.308
5,20,31,5,150,0.452
6,20,31,5,150,0.605
7,20,31,5,150,0.777
8,20,31,5,150,0.95
9,20,31,5,150,1.153
10,20,31,5,150,1.36
11,20,31,5,150,1.583
3,14,32,5,150,0.2
4,14,32,5,150,0.239
5,14,32,5,150,0.367
6,14,32,5,150,0.499
7,14,32,5,150,0.633
8,14,32,5,150,0.78
9,14,32,5,150,0.93
10,14,32,5,150,1.088
11,14,32,5,150,1.267
12,14,32,5,150,1.467
3,15,32,5,150,0.2
4,15,32,5,150,0.248
5,15,32,5,150,0.384
6,15,32,5,150,0.514
7,15,32,5,150,0.656
8,15,32,5,150,0.794
9,15,32,5,150,0.966
10,15,32,5,150,1.144
11,15,32,5,150,1.319
12,15,32,5,150,1.51
3,16,32,5,150,0.2
4,16,32,5,150,0.259
5,16,32,5,150,0.39
6,16,32,5,150,0.527
7,16,32,5,150,0.671
8,16,32,5,150,0.837
9,16,32,5,150,1.001
10,16,32,5,150,1.181
11,16,32,5,150,1.375
12,16,32,5,150,1.56
3,17,32,5,150,0.2
4,17,32,5,150,0.269
5,17,32,5,150,0.407
6,17,32,5,150,0.546
7,17,32,5,150,0.689
8,17,32,5,150,0.849
9,17,32,5,150,1.016
10,17,32,5,150,1.222
11,17,32,5,150,1.414
12,17,32,5,150,1.585
3,18,32,5,150,0.2
4,18,32,5,150,0.279
5,18,32,5,150,0.423
6,18,32,5,150,0.565
7,18,32,5,150,0.71
8,18,32,5,150,0.862
9,18,32,5,150,1.069
10,18,32,5,150,1.262
11,18,32,5,150,1.467
12,18,32,5,150,1.641
3,19,32,5,150,0.2
4,19,32,5,150,0.291
5,19,32,5,150,0.428
6,19,32,5,150,0.574
7,19,32,5,150,0.714
8,19,32,5,150,0.904
9,19,32,5,150,1.08
10,19,32,5,150,1.294
11,19,32,5,150,1.506
12,19,32,5,150,1.722
3,20,32,5,150,0.2
4,20,32,5,150,0.299
5,20,32,5,150,0.441
6,20,32,5,150,0.594
7,20,32,5,150,0.746
8,20,32,5,150,0.913
9,20,32,5,150,1.13
10,20,32,5,150,1.327
11,20,32,5,150,1.542
12,20,32,5,150,1.772
3,14,33,5,150,0.2
4,14,33,5,150,0.231
5,14,33,5,150,0.366
6,14,33,5,150,0.487
7,14,33,5,150,0.612
8,14,33,5,150,0.753
9,14,33,5,150,0.909
10,14,33,5,150,1.07
11,14,33,5,150,1.248
12,14,33,5,150,1.436
3,15,33,5,150,0.2
4,15,33,5,150,0.242
5,15,33,5,150,0.372
6,15,33,5,150,0.506
7,15,33,5,150,0.634
8,15,33,5,150,0.793
9,15,33,5,150,0.93
10,15,33,5,150,1.111
11,15,33,5,150,1.294
12,15,33,5,150,1.472
3,16,33,5,150,0.2
4,16,33,5,150,0.25
5,16,33,5,150,0.388
6,16,33,5,150,0.521
7,16,33,5,150,0.648
8,16,33,5,150,0.804
9,16,33,5,150,0.962
10,16,33,5,150,1.152
11,16,33,5,150,1.342
12,16,33,5,150,1.538
3,17,33,5,150,0.2
4,17,33,5,150,0.261
5,17,33,5,150,0.394
6,17,33,5,150,0.533
7,17,33,5,150,0.68
8,17,33,5,150,0.816
9,17,33,5,150,1.014
10,17,33,5,150,1.198
11,17,33,5,150,1.39
12,17,33,5,150,1.58
3,18,33,5,150,0.2
4,18,33,5,150,0.27
5,18,33,5,150,0.41
6,18,33,5,150,0.55
7,18,33,5,150,0.695
8,18,33,5,150,0.859
9,18,33,5,150,1.027
10,18,33,5,150,1.229
11,18,33,5,150,1.431
12,18,33,5,150,1.632
3,19,33,5,150,0.2
4,19,33,5,150,0.28
5,19,33,5,150,0.415
6,19,33,5,150,0.552
7,19,33,5,150,0.715
8,19,33,5,150,0.894
9,19,33,5,150,1.077
10,19,33,5,150,1.243
11,19,33,5,150,1.472
12,19,33,5,150,1.685
3,20,33,5,150,0.2
4,20,33,5,150,0.289
5,20,33,5,150,0.429
6,20,33,5,150,0.576
7,20,33,5,150,0.716
8,20,33,5,150,0.909
9,20,33,5,150,1.086
10,20,33,5,150,1.302
11,20,33,5,150,1.515
12,20,33,5,150,1.74
3,14,34,5,150,0.2
4,14,34,5,150,0.224
5,14,34,5,150,0.354
6,14,34,5,150,0.476
7,14,34,5,150,0.604
8,14,34,5,150,0.744
9,14,34,5,150,0.9
10,14,34,5,150,1.046
11,14,34,5,150,1.22
12,14,34,5,150,1.38
3,15,34,5,150,0.2
4,15,34,5,150,0.233
5,15,34,5,150,0.37
6,15,34,5,150,0.489
7,15,34,5,150,0.621
8,15,34,5,150,0.765
9,15,34,5,150,0.926
10,15,34,5,150,1.09
11,15,34,5,150,1.269
12,15,34,5,150,1.446
3,16,34,5,150,0.2
4,16,34,5,150,0.243
5,16,34,5,150,0.376
6,16,34,5,150,0.509
7,16,34,5,150,0.643
8,16,34,5,150,0.798
9,16,34,5,150,0.945
10,16,34,5,150,1.129
11,16,34,5,150,1.316
12,16,34,5,150,1.498
3,17,34,5,150,0.2
4,17,34,5,150,0.252
5,17,34,5,150,0.391
6,17,34,5,150,0.521
7,17,34,5,150,0.654
8,17,34,5,150,0.814
9,17,34,5,150,0.975
10,17,34,5,150,1.151
11,17,34,5,150,1.359
12,17,34,5,150,1.546
3,18,34,5,150,0.2
4,18,34,5,150,0.262
5,18,34,5,150,0.397
6,18,34,5,150,0.536
7,18,34,5,150,0.684
8,18,34,5,150,0.824
9,18,34,5,150,1.014
10,18,34,5,150,1.201
11,18,34,5,150,1.374
12,18,34,5,150,1.576
3,19,34,5,150,0.2
4,19,34,5,150,0.273
5,19,34,5,150,0.411
6,19,34,5,150,0.552
7,19,34,5,150,0.7
8,19,34,5,150,0.865
9,19,34,5,150,1.034
10,19,34,5,150,1.24
11,19,34,5,150,1.421
12,19,34,5,150,1.621
3,20,34,5,150,0.2
4,20,34,5,150,0.281
5,20,34,5,150,0.415
6,20,34,5,150,0.554
7,20,34,5,150,0.719
8,20,34,5,150,0.872
9,20,34,5,150,1.083
10,20,34,5,150,1.276
11,20,34,5,150,1.481
12,20,34,5,150,1.697
3,14,35,5,150,0.2
4,14,35,5,150,0.216
5,14,35,5,150,0.342
6,14,35,5,150,0.461
7,14,35,5,150,0.592
8,14,35,5,150,0.727
9,14,35,5,150,0.873
10,14,35,5,150,1.035
11,14,35,5,150,1.198
12,14,35,5,150,1.362
3,15,35,5,150,0.2
4,15,35,5,150,0.226
5,15,35,5,150,0.358
6,15,35,5,150,0.477
7,15,35,5,150,0.613
8,15,35,5,150,0.756
9,15,35,5,150,0.892
10,15,35,5,150,1.065
11,15,35,5,150,1.239
12,15,35,5,150,1.409
3,16,35,5,150,0.2
4,16,35,5,150,0.235
5,16,35,5,150,0.363
6,16,35,5,150,0.495
7,16,35,5,150,0.628
8,16,35,5,150,0.775
9,16,35,5,150,0.926
10,16,35,5,150,1.107
11,16,35,5,150,1.264
12,16,35,5,150,1.47
3,17,35,5,150,0.2
4,17,35,5,150,0.244
5,17,35,5,150,0.378
6,17,35,5,150,0.507
7,17,35,5,150,0.648
8,17,35,5,150,0.784
9,17,35,5,150,0.955
10,17,35,5,150,1.132
11,17,35,5,150,1.307
12,17,35,5,150,1.518
3,18,35,5,150,0.2
4,18,35,5,150,0.253
5,18,35,5,150,0.393
6,18,35,5,150,0.518
7,18,35,5,150,0.659
8,18,35,5,150,0.821
9,18,35,5,150,0.985
10,18,35,5,150,1.163
11,18,35,5,150,1.354
12,18,35,5,150,1.566
3,19,35,5,150,0.2
4,19,35,5,150,0.263
5,19,35,5,150,0.397
6,19,35,5,150,0.538
7,19,35,5,150,0.689
8,19,35,5,150,0.83
9,19,35,5,150,1.021
10,19,35,5,150,1.19
11,19,35,5,150,1.384
12,19,35,5,150,1.586
3,20,35,5,150,0.2
4,20,35,5,150,0.272
5,20,35,5,150,0.412
6,20,35,5,150,0.554
7,20,35,5,150,0.69
8,20,35,5,150,0.868
9,20,35,5,150,1.039
10,20,35,5,150,1.246
11,20,35,5,150,1.429
12,20,35,5,150,1.627
3,14,36,5,150,0.2
4,14,36,5,150,0.2
5,14,36,5,150,0.339
6,14,36,5,150,0.452
7,14,36,5,150,0.575
8,14,36,5,150,0.713
9,14,36,5,150,0.845
10,14,36,5,150,1.007
11,14,36,5,150,1.171
12,14,36,5,150,1.339
3,15,36,5,150,0.2
4,15,36,5,150,0.218
5,15,36,5,150,0.347
6,15,36,5,150,0.466
7,15,36,5,150,0.6
8,15,36,5,150,0.741
9,15,36,5,150,0.883
10,15,36,5,150,1.027
11,15,36,5,150,1.21
12,15,36,5,150,1.385
3,16,36,5,150,0.2
4,16,36,5,150,0.227
5,16,36,5,150,0.362
6,16,36,5,150,0.481
7,16,36,5,150,0.607
8,16,36,5,150,0.749
9,16,36,5,150,0.904
10,16,36,5,150,1.079
11,16,36,5,150,1.243
12,16,36,5,150,1.431
3,17,36,5,150,0.2
4,17,36,5,150,0.235
5,17,36,5,150,0.366
6,17,36,5,150,0.499
7,17,36,5,150,0.634
8,17,36,5,150,0.783
9,17,36,5,150,0.919
10,17,36,5,150,1.098
11,17,36,5,150,1.28
12,17,36,5,150,1.483
3,18,36,5,150,0.2
4,18,36,5,150,0.244
5,18,36,5,150,0.38
6,18,36,5,150,0.51
7,18,36,5,150,0.653
8,18,36,5,150,0.79
9,18,36,5,150,0.964
10,18,36,5,150,1.143
11,18,36,5,150,1.32
12,18,36,5,150,1.5
3,19,36,5,150,0.2
4,19,36,5,150,0.253
5,19,36,5,150,0.393
6,19,36,5,150,0.52
7,19,36,5,150,0.663
8,19,36,5,150,0.826
9,19,36,5,150,0.991
10,19,36,5,150,1.171
11,19,36,5,150,1.364
12,19,36,5,150,1.514
3,20,36,5,150,0.2
4,20,36,5,150,0.262
5,20,36,5,150,0.398
6,20,36,5,150,0.539
7,20,36,5,150,0.692
8,20,36,5,150,0.833
9,20,36,5,150,1.026
10,20,36,5,150,1.215
11,20,36,5,150,1.391
12,20,36,5,150,1.592
3,14,37,5,150,0.2
4,14,37,5,150,0.202
5,14,37,5,150,0.329
6,14,37,5,150,0.442
7,14,37,5,150,0.568
8,14,37,5,150,0.688
9,14,37,5,150,0.839
10,14,37,5,150,0.989
11,14,37,5,150,1.144
12,14,37,5,150,1.307
3,15,37,5,150,0.2
4,15,37,5,150,0.211
5,15,37,5,150,0.336
6,15,37,5,150,0.458
7,15,37,5,150,0.583
8,15,37,5,150,0.712
9,15,37,5,150,0.856
10,15,37,5,150,1.014
11,15,37,5,150,1.176
12,15,37,5,150,1.354
3,16,37,5,150,0.2
4,16,37,5,150,0.219
5,16,37,5,150,0.349
6,16,37,5,150,0.471
7,16,37,5,150,0.603
8,16,37,5,150,0.746
9,16,37,5,150,0.893
10,16,37,5,150,1.055
11,16,37,5,150,1.214
12,16,37,5,150,1.374
3,17,37,5,150,0.2
4,17,37,5,150,0.228
5,17,37,5,150,0.364
6,17,37,5,150,0.485
7,17,37,5,150,0.622
8,17,37,5,150,0.755
9,17,37,5,150,0.913
10,17,37,5,150,1.076
11,17,37,5,150,1.258
12,17,37,5,150,1.43
3,18,37,5,150,0.2
4,18,37,5,150,0.237
5,18,37,5,150,0.367
6,18,37,5,150,0.502
7,18,37,5,150,0.638
8,18,37,5,150,0.79
9,18,37,5,150,0.926
10,18,37,5,150,1.108
11,18,37,5,150,1.292
12,18,37,5,150,1.472
3,19,37,5,150,0.2
