L [m],Gamma soil kN/m3],phi soil [degree],Surcharge [kN/m],Concrete cost,Pile Diameter (X1) [m]
11,16,29,0,150,1.427
12,16,29,0,150,1.609
3,17,29,0,150,0.2
4,17,29,0,150,0.254
5,17,29,0,150,0.399
6,17,29,0,150,0.551
7,17,29,0,150,0.708
8,17,29,0,150,0.856
9,17,29,0,150,1.07
10,17,29,0,150,1.245
11,17,29,0,150,1.458
12,17,29,0,150,1.68
3,18,29,0,150,0.2
4,18,29,0,150,0.265
5,18,29,0,150,0.419
6,18,29,0,150,0.558
7,18,29,0,150,0.735
8,18,29,0,150,0.904
9,18,29,0,150,1.091
10,18,29,0,150,1.317
11,18,29,0,150,1.476
12,18,29,0,150,1.752
3,19,29,0,150,0.2
4,19,29,0,150,0.278
5,19,29,0,150,0.428
6,19,29,0,150,0.587
7,19,29,0,150,0.742
8,19,29,0,150,0.919
9,19,29,0,150,1.109
10,19,29,0,150,1.339
11,19,29,0,150,1.564
3,20,29,0,150,0.2
4,20,29,0,150,0.29
5,20,29,0,150,0.445
6,20,29,0,150,0.588
7,20,29,0,150,0.781
8,20,29,0,150,0.967
9,20,29,0,150,1.167
10,20,29,0,150,1.369
11,20,29,0,150,1.609
3,14,30,0,150,0.2
4,14,30,0,150,0.2
5,14,30,0,150,0.346
6,14,30,0,150,0.479
7,14,30,0,150,0.608
8,14,30,0,150,0.763
9,14,30,0,150,0.906
10,14,30,0,150,1.093
11,14,30,0,150,1.284
12,14,30,0,150,1.471
3,15,30,0,150,0.2
4,15,30,0,150,0.222
5,15,30,0,150,0.365
6,15,30,0,150,0.498
7,15,30,0,150,0.638
8,15,30,0,150,0.784
9,15,30,0,150,0.967
10,15,30,0,150,1.128
11,15,30,0,150,1.343
12,15,30,0,150,1.509
3,16,30,0,150,0.2
4,16,30,0,150,0.235
5,16,30,0,150,0.376
6,16,30,0,150,0.518
7,16,30,0,150,0.659
8,16,30,0,150,0.803
9,16,30,0,150,1.009
10,16,30,0,150,1.191
11,16,30,0,150,1.372
12,16,30,0,150,1.574
3,17,30,0,150,0.2
4,17,30,0,150,0.245
5,17,30,0,150,0.384
6,17,30,0,150,0.536
7,17,30,0,150,0.682
8,17,30,0,150,0.852
9,17,30,0,150,1.03
10,17,30,0,150,1.243
11,17,30,0,150,1.435
12,17,30,0,150,1.653
3,18,30,0,150,0.2
4,18,30,0,150,0.257
5,18,30,0,150,0.404
6,18,30,0,150,0.558
7,18,30,0,150,0.706
8,18,30,0,150,0.869
9,18,30,0,150,1.048
10,18,30,0,150,1.266
11,18,30,0,150,1.462
12,18,30,0,150,1.719
3,19,30,0,150,0.2
4,19,30,0,150,0.268
5,19,30,0,150,0.414
6,19,30,0,150,0.565
7,19,30,0,150,0.714
8,19,30,0,150,0.915
9,19,30,0,150,1.105
10,19,30,0,150,1.287
11,19,30,0,150,1.508
12,19,30,0,150,1.763
3,20,30,0,150,0.2
4,20,30,0,150,0.281
5,20,30,0,150,0.433
6,20,30,0,150,0.59
7,20,30,0,150,0.75
8,20,30,0,150,0.93
9,20,30,0,150,1.122
10,20,30,0,150,1.353
11,20,30,0,150,1.545
3,14,31,0,150,0.2
4,14,31,0,150,0.204
5,14,31,0,150,0.335
6,14,31,0,150,0.462
7,14,31,0,150,0.585
8,14,31,0,150,0.735
9,14,31,0,150,0.903
10,14,31,0,150,1.074
11,14,31,0,150,1.234
12,14,31,0,150,1.445
3,15,31,0,150,0.2
4,15,31,0,150,0.216
5,15,31,0,150,0.354
6,15,31,0,150,0.484
7,15,31,0,150,0.625
8,15,31,0,150,0.783
9,15,31,0,150,0.932
10,15,31,0,150,1.125
11,15,31,0,150,1.291
12,15,31,0,150,1.511
3,16,31,0,150,0.2
4,16,31,0,150,0.228
5,16,31,0,150,0.362
6,16,31,0,150,0.507
7,16,31,0,150,0.653
8,16,31,0,150,0.803
9,16,31,0,150,0.971
10,16,31,0,150,1.156
11,16,31,0,150,1.355
12,16,31,0,150,1.554
3,17,31,0,150,0.2
4,17,31,0,150,0.237
5,17,31,0,150,0.382
6,17,31,0,150,0.516
7,17,31,0,150,0.671
8,17,31,0,150,0.82
9,17,31,0,150,1.018
10,17,31,0,150,1.195
11,17,31,0,150,1.378
12,17,31,0,150,1.577
3,18,31,0,150,0.2
4,18,31,0,150,0.249
5,18,31,0,150,0.39
6,18,31,0,150,0.539
7,18,31,0,150,0.68
8,18,31,0,150,0.866
9,18,31,0,150,1.047
10,18,31,0,150,1.247
11,18,31,0,150,1.457
12,18,31,0,150,1.648
3,19,31,0,150,0.2
4,19,31,0,150,0.26
5,19,31,0,150,0.41
6,19,31,0,150,0.561
7,19,31,0,150,0.716
8,19,31,0,150,0.882
9,19,31,0,150,1.085
10,19,31,0,150,1.283
11,19,31,0,150,1.498
12,19,31,0,150,1.7
3,20,31,0,150,0.2
4,20,31,0,150,0.271
5,20,31,0,150,0.418
6,20,31,0,150,0.571
7,20,31,0,150,0.722
8,20,31,0,150,0.925
9,20,31,0,150,1.117
10,20,31,0,150,1.295
11,20,31,0,150,1.546
3,14,32,0,150,0.2
4,14,32,0,150,0.2
5,14,32,0,150,0.333
6,14,32,0,150,0.454
7,14,32,0,150,0.586
8,14,32,0,150,0.735
9,14,32,0,150,0.866
10,14,32,0,150,1.049
11,14,32,0,150,1.232
12,14,32,0,150,1.412
3,15,32,0,150,0.2
4,15,32,0,150,0.209
5,15,32,0,150,0.342
6,15,32,0,150,0.473
7,15,32,0,150,0.601
8,15,32,0,150,0.754
9,15,32,0,150,0.925
10,15,32,0,150,1.081
11,15,32,0,150,1.268
12,15,32,0,150,1.479
3,16,32,0,150,0.2
4,16,32,0,150,0.221
5,16,32,0,150,0.36
6,16,32,0,150,0.491
7,16,32,0,150,0.629
8,16,32,0,150,0.771
9,16,32,0,150,0.954
10,16,32,0,150,1.109
11,16,32,0,150,1.321
12,16,32,0,150,1.526
3,17,32,0,150,0.2
4,17,32,0,150,0.23
5,17,32,0,150,0.368
6,17,32,0,150,0.508
7,17,32,0,150,0.656
8,17,32,0,150,0.817
9,17,32,0,150,0.989
10,17,32,0,150,1.178
11,17,32,0,150,1.381
12,17,32,0,150,1.551
3,18,32,0,150,0.2
4,18,32,0,150,0.241
5,18,32,0,150,0.388
6,18,32,0,150,0.524
7,18,32,0,150,0.682
8,18,32,0,150,0.833
9,18,32,0,150,1.005
10,18,32,0,150,1.214
11,18,32,0,150,1.421
12,18,32,0,150,1.634
3,19,32,0,150,0.2
4,19,32,0,150,0.251
5,19,32,0,150,0.395
6,19,32,0,150,0.546
7,19,32,0,150,0.688
8,19,32,0,150,0.878
9,19,32,0,150,1.06
10,19,32,0,150,1.232
11,19,32,0,150,1.438
12,19,32,0,150,1.627
3,20,32,0,150,0.2
4,20,32,0,150,0.262
5,20,32,0,150,0.413
6,20,32,0,150,0.551
7,20,32,0,150,0.723
8,20,32,0,150,0.889
9,20,32,0,150,1.073
10,20,32,0,150,1.296
11,20,32,0,150,1.498
12,20,32,0,150,1.722
3,14,33,0,150,0.2
4,14,33,0,150,0.2
5,14,33,0,150,0.323
6,14,33,0,150,0.444
7,14,33,0,150,0.568
8,14,33,0,150,0.707
9,14,33,0,150,0.863
10,14,33,0,150,1.036
11,14,33,0,150,1.203
12,14,33,0,150,1.387
3,15,33,0,150,0.2
4,15,33,0,150,0.203
5,15,33,0,150,0.341
6,15,33,0,150,0.464
7,15,33,0,150,0.592
8,15,33,0,150,0.744
9,15,33,0,150,0.889
10,15,33,0,150,1.077
11,15,33,0,150,1.249
12,15,33,0,150,1.427
3,16,33,0,150,0.2
4,16,33,0,150,0.202
5,16,33,0,150,0.349
6,16,33,0,150,0.477
7,16,33,0,150,0.614
8,16,33,0,150,0.771
9,16,33,0,150,0.916
10,16,33,0,150,1.105
11,16,33,0,150,1.298
12,16,33,0,150,1.486
3,17,33,0,150,0.2
4,17,33,0,150,0.224
5,17,33,0,150,0.366
6,17,33,0,150,0.499
7,17,33,0,150,0.64
8,17,33,0,150,0.785
9,17,33,0,150,0.97
10,17,33,0,150,1.159
11,17,33,0,150,1.347
12,17,33,0,150,1.541
3,18,33,0,150,0.2
4,18,33,0,150,0.233
5,18,33,0,150,0.374
6,18,33,0,150,0.516
7,18,33,0,150,0.656
8,18,33,0,150,0.83
9,18,33,0,150,1.004
10,18,33,0,150,1.196
11,18,33,0,150,1.365
12,18,33,0,150,1.566
3,19,33,0,150,0.2
4,19,33,0,150,0.243
5,19,33,0,150,0.392
6,19,33,0,150,0.531
7,19,33,0,150,0.691
8,19,33,0,150,0.842
9,19,33,0,150,1.018
10,19,33,0,150,1.229
11,19,33,0,150,1.44
12,19,33,0,150,1.653
3,20,33,0,150,0.2
4,20,33,0,150,0.253
5,20,33,0,150,0.399
6,20,33,0,150,0.55
7,20,33,0,150,0.708
8,20,33,0,150,0.854
9,20,33,0,150,1.07
10,20,33,0,150,1.27
11,20,33,0,150,1.452
12,20,33,0,150,1.648
3,14,34,0,150,0.2
4,14,34,0,150,0.2
5,14,34,0,150,0.312
6,14,34,0,150,0.432
7,14,34,0,150,0.563
8,14,34,0,150,0.68
9,14,34,0,150,0.829
10,14,34,0,150,1.006
11,14,34,0,150,1.165
12,14,34,0,150,1.357
3,15,34,0,150,0.2
4,15,34,0,150,0.2
5,15,34,0,150,0.33
6,15,34,0,150,0.448
7,15,34,0,150,0.583
8,15,34,0,150,0.725
9,15,34,0,150,0.879
10,15,34,0,150,1.036
11,15,34,0,150,1.221
12,15,34,0,150,1.399
3,16,34,0,150,0.2
4,16,34,0,150,0.206
5,16,34,0,150,0.337
6,16,34,0,150,0.466
7,16,34,0,150,0.602
8,16,34,0,150,0.741
9,16,34,0,150,0.909
10,16,34,0,150,1.083
11,16,34,0,150,1.272
12,16,34,0,150,1.459
3,17,34,0,150,0.2
4,17,34,0,150,0.205
5,17,34,0,150,0.354
6,17,34,0,150,0.485
7,17,34,0,150,0.626
8,17,34,0,150,0.754
9,17,34,0,150,0.95
10,17,34,0,150,1.125
11,17,34,0,150,1.294
12,17,34,0,150,1.508
3,18,34,0,150,0.2
4,18,34,0,150,0.23
5,18,34,0,150,0.36
6,18,34,0,150,0.506
7,18,34,0,150,0.649
8,18,34,0,150,0.797
9,18,34,0,150,0.964
10,18,34,0,150,1.148
11,18,34,0,150,1.347
12,18,34,0,150,1.563
3,19,34,0,150,0.2
4,19,34,0,150,0.235
5,19,34,0,150,0.378
6,19,34,0,150,0.521
7,19,34,0,150,0.663
8,19,34,0,150,0.808
9,19,34,0,150,1.016
10,19,34,0,150,1.18
11,19,34,0,150,1.382
12,19,34,0,150,1.557
3,20,34,0,150,0.2
4,20,34,0,150,0.245
5,20,34,0,150,0.394
6,20,34,0,150,0.535
7,20,34,0,150,0.667
8,20,34,0,150,0.85
9,20,34,0,150,1.027
10,20,34,0,150,1.24
11,20,34,0,150,1.431
12,20,34,0,150,1.637
3,14,35,0,150,0.2
4,14,35,0,150,0.2
5,14,35,0,150,0.302
6,14,35,0,150,0.418
7,14,35,0,150,0.548
8,14,35,0,150,0.681
9,14,35,0,150,0.826
10,14,35,0,150,0.989
11,14,35,0,150,1.147
12,14,35,0,150,1.303
3,15,35,0,150,0.2
4,15,35,0,150,0.2
5,15,35,0,150,0.319
6,15,35,0,150,0.438
7,15,35,0,150,0.561
8,15,35,0,150,0.697
9,15,35,0,150,0.85
10,15,35,0,150,1.021
11,15,35,0,150,1.195
12,15,35,0,150,1.371
3,16,35,0,150,0.2
4,16,35,0,150,0.2
5,16,35,0,150,0.336
6,16,35,0,150,0.457
7,16,35,0,150,0.591
8,16,35,0,150,0.71
9,16,35,0,150,0.874
10,16,35,0,150,1.057
11,16,35,0,150,1.241
12,16,35,0,150,1.422
3,17,35,0,150,0.2
4,17,35,0,150,0.209
5,17,35,0,150,0.342
6,17,35,0,150,0.473
7,17,35,0,150,0.615
8,17,35,0,150,0.753
9,17,35,0,150,0.925
10,17,35,0,150,1.102
11,17,35,0,150,1.268
12,17,35,0,150,1.478
3,18,35,0,150,0.2
4,18,35,0,150,0.218
5,18,35,0,150,0.359
6,18,35,0,150,0.487
7,18,35,0,150,0.634
8,18,35,0,150,0.765
9,18,35,0,150,0.946
10,18,35,0,150,1.13
11,18,35,0,150,1.313
12,18,35,0,150,1.514
3,19,35,0,150,0.2
4,19,35,0,150,0.228
5,19,35,0,150,0.364
6,19,35,0,150,0.49
7,19,35,0,150,0.656
8,19,35,0,150,0.806
9,19,35,0,150,0.987
10,19,35,0,150,1.162
11,19,35,0,150,1.362
12,19,35,0,150,1.556
3,20,35,0,150,0.2
4,20,35,0,150,0.239
5,20,35,0,150,0.381
6,20,35,0,150,0.514
7,20,35,0,150,0.669
8,20,35,0,150,0.816
9,20,35,0,150,1.014
10,20,35,0,150,1.19
11,20,35,0,150,1.393
12,20,35,0,150,1.608
3,14,36,0,150,0.2
4,14,36,0,150,0.2
5,14,36,0,150,0.293
6,14,36,0,150,0.414
7,14,36,0,150,0.534
8,14,36,0,150,0.656
9,14,36,0,150,0.793
10,14,36,0,150,0.946
11,14,36,0,150,1.112
12,14,36,0,150,1.276
3,15,36,0,150,0.2
4,15,36,0,150,0.2
5,15,36,0,150,0.309
6,15,36,0,150,0.427
7,15,36,0,150,0.558
8,15,36,0,150,0.697
9,15,36,0,150,0.817
10,15,36,0,150,0.992
11,15,36,0,150,1.164
12,15,36,0,150,1.336
3,16,36,0,150,0.2
4,16,36,0,150,0.2
5,16,36,0,150,0.324
6,16,36,0,150,0.446
7,16,36,0,150,0.572
8,16,36,0,150,0.711
9,16,36,0,150,0.868
10,16,36,0,150,1.015
11,16,36,0,150,1.191
12,16,36,0,150,1.365
3,17,36,0,150,0.2
4,17,36,0,150,0.202
5,17,36,0,150,0.34
6,17,36,0,150,0.456
7,17,36,0,150,0.6
8,17,36,0,150,0.723
9,17,36,0,150,0.89
10,17,36,0,150,1.075
11,17,36,0,150,1.247
12,17,36,0,150,1.424
3,18,36,0,150,0.2
4,18,36,0,150,0.201
5,18,36,0,150,0.347
6,18,36,0,150,0.48
7,18,36,0,150,0.608
8,18,36,0,150,0.764
9,18,36,0,150,0.907
10,18,36,0,150,1.095
11,18,36,0,150,1.285
12,18,36,0,150,1.473
3,19,36,0,150,0.2
4,19,36,0,150,0.22
5,19,36,0,150,0.362
6,19,36,0,150,0.492
7,19,36,0,150,0.63
8,19,36,0,150,0.774
9,19,36,0,150,0.955
10,19,36,0,150,1.13
11,19,36,0,150,1.327
12,19,36,0,150,1.517
3,20,36,0,150,0.2
4,20,36,0,150,0.231
5,20,36,0,150,0.366
6,20,36,0,150,0.506
7,20,36,0,150,0.642
8,20,36,0,150,0.813
9,20,36,0,150,0.984
10,20,36,0,150,1.171
11,20,36,0,150,1.373
12,20,36,0,150,1.564
3,14,37,0,150,0.2
4,14,37,0,150,0.2
5,14,37,0,150,0.283
6,14,37,0,150,0.4
7,14,37,0,150,0.523
8,14,37,0,150,0.649
9,14,37,0,150,0.793
10,14,37,0,150,0.908
11,14,37,0,150,1.089
12,14,37,0,150,1.255
3,15,37,0,150,0.2
4,15,37,0,150,0.2
5,15,37,0,150,0.299
6,15,37,0,150,0.422
7,15,37,0,150,0.541
8,15,37,0,150,0.67
9,15,37,0,150,0.812
10,15,37,0,150,0.971
11,15,37,0,150,1.139
12,15,37,0,150,1.308
3,16,37,0,150,0.2
4,16,37,0,150,0.2
5,16,37,0,150,0.314
6,16,37,0,150,0.435
7,16,37,0,150,0.564
8,16,37,0,150,0.683
9,16,37,0,150,0.833
10,16,37,0,150,1.012
11,16,37,0,150,1.171
12,16,37,0,150,1.343
3,17,37,0,150,0.2
4,17,37,0,150,0.2
5,17,37,0,150,0.33
6,17,37,0,150,0.452
7,17,37,0,150,0.581
8,17,37,0,150,0.724
9,17,37,0,150,0.851
10,17,37,0,150,1.031
11,17,37,0,150,1.217
12,17,37,0,150,1.395
3,18,37,0,150,0.2
4,18,37,0,150,0.204
5,18,37,0,150,0.335
6,18,37,0,150,0.461
7,18,37,0,150,0.596
8,18,37,0,150,0.733
9,18,37,0,150,0.901
10,18,37,0,150,1.072
11,18,37,0,150,1.263
12,18,37,0,150,1.443
3,19,37,0,150,0.2
4,19,37,0,150,0.213
5,19,37,0,150,0.349
6,19,37,0,150,0.477
7,19,37,0,150,0.616
8,19,37,0,150,0.771
9,19,37,0,150,0.916
10,19,37,0,150,1.107
11,19,37,0,150,1.298
12,19,37,0,150,1.482
3,20,37,0,150,0.2
4,20,37,0,150,0.221
5,20,37,0,150,0.364
6,20,37,0,150,0.496
7,20,37,0,150,0.635
8,20,37,0,150,0.779
9,20,37,0,150,0.963
10,20,37,0,150,1.122
11,20,37,0,150,1.337
12,20,37,0,150,1.528
3,14,38,0,150,0.2
4,14,38,0,150,0.2
5,14,38,0,150,0.273
6,14,38,0,150,0.396
7,14,38,0,150,0.508
8,14,38,0,150,0.635
9,14,38,0,150,0.761
10,14,38,0,150,0.902
11,14,38,0,150,1.061
12,14,38,0,150,1.224
3,15,38,0,150,0.2
4,15,38,0,150,0.2
5,15,38,0,150,0.289
6,15,38,0,150,0.408
7,15,38,0,150,0.526
8,15,38,0,150,0.646
9,15,38,0,150,0.78
10,15,38,0,150,0.932
11,15,38,0,150,1.094
12,15,38,0,150,1.255
3,16,38,0,150,0.2
4,16,38,0,150,0.2
5,16,38,0,150,0.304
6,16,38,0,150,0.42
7,16,38,0,150,0.55
8,16,38,0,150,0.683
9,16,38,0,150,0.828
10,16,38,0,150,0.969
11,16,38,0,150,1.151
12,16,38,0,150,1.319
3,17,38,0,150,0.2
4,17,38,0,150,0.2
5,17,38,0,150,0.318
6,17,38,0,150,0.44
7,17,38,0,150,0.559
8,17,38,0,150,0.693
9,17,38,0,150,0.846
10,17,38,0,150,1.016
11,17,38,0,150,1.191
12,17,38,0,150,1.36
3,18,38,0,150,0.2
4,18,38,0,150,0.2
5,18,38,0,150,0.332
6,18,38,0,150,0.453
7,18,38,0,150,0.587
8,18,38,0,150,0.732
9,18,38,0,150,0.862
10,18,38,0,150,1.044
11,18,38,0,150,1.233
12,18,38,0,150,1.404
3,19,38,0,150,0.2
4,19,38,0,150,0.2
5,19,38,0,150,0.337
6,19,38,0,150,0.465
7,19,38,0,150,0.59
8,19,38,0,150,0.74
9,19,38,0,150,0.909
10,19,38,0,150,1.087
11,19,38,0,150,1.27
12,19,38,0,150,1.457
3,20,38,0,150,0.2
4,20,38,0,150,0.2
5,20,38,0,150,0.351
6,20,38,0,150,0.485
7,20,38,0,150,0.619
8,20,38,0,150,0.777
9,20,38,0,150,0.923
10,20,38,0,150,1.115
11,20,38,0,150,1.307
12,20,38,0,150,1.493
3,14,27,5,150,0.2
4,14,27,5,150,0.278
5,14,27,5,150,0.412
6,14,27,5,150,0.564
7,14,27,5,150,0.709
8,14,27,5,150,0.856
9,14,27,5,150,1.06
10,14,27,5,150,1.251
11,14,27,5,150,1.45
12,14,27,5,150,1.66
3,15,27,5,150,0.2
4,15,27,5,150,0.292
5,15,27,5,150,0.434
6,15,27,5,150,0.581
7,15,27,5,150,0.719
8,15,27,5,150,0.909
9,15,27,5,150,1.085
10,15,27,5,150,1.298
11,15,27,5,150,1.474
12,15,27,5,150,1.734
3,16,27,5,150,0.2
4,16,27,5,150,0.305
5,16,27,5,150,0.452
6,16,27,5,150,0.583
7,16,27,5,150,0.76
8,16,27,5,150,0.932
9,16,27,5,150,1.109
10,16,27,5,150,1.327
11,16,27,5,150,1.533
3,17,27,5,150,0.2
4,17,27,5,150,0.318
5,17,27,5,150,0.46
6,17,27,5,150,0.614
7,17,27,5,150,0.77
8,17,27,5,150,0.96
9,17,27,5,150,1.171
10,17,27,5,150,1.341
11,17,27,5,150,1.526
3,18,27,5,150,0.2
4,18,27,5,150,0.331
5,18,27,5,150,0.48
6,18,27,5,150,0.633
7,18,27,5,150,0.809
8,18,27,5,150,1.01
9,18,27,5,150,1.208
10,18,27,5,150,1.415
11,18,27,5,150,1.587
3,19,27,5,150,0.2
4,19,27,5,150,0.334
5,19,27,5,150,0.49
6,19,27,5,150,0.644
7,19,27,5,150,0.817
8,19,27,5,150,1.019
9,19,27,5,150,1.246
10,19,27,5,150,1.432
11,19,27,5,150,1.706
3,20,27,5,150,0.2
4,20,27,5,150,0.348
5,20,27,5,150,0.508
6,20,27,5,150,0.674
7,20,27,5,150,0.855
8,20,27,5,150,1.07
9,20,27,5,150,1.274
10,20,27,5,150,1.466
11,20,27,5,150,1.756
3,14,28,5,150,0.2
4,14,28,5,150,0.27
5,14,28,5,150,0.409
6,14,28,5,150,0.55
7,14,28,5,150,0.681
8,14,28,5,150,0.855
9,14,28,5,150,1.02
10,14,28,5,150,1.22
11,14,28,5,150,1.396
12,14,28,5,150,1.614
3,15,28,5,150,0.2
4,15,28,5,150,0.282
5,15,28,5,150,0.419
6,15,28,5,150,0.559
7,15,28,5,150,0.722
8,15,28,5,150,0.875
9,15,28,5,150,1.083
10,15,28,5,150,1.249
11,15,28,5,150,1.478
12,15,28,5,150,1.655
3,16,28,5,150,0.2
4,16,28,5,150,0.294
5,16,28,5,150,0.44
6,16,28,5,150,0.585
7,16,28,5,150,0.732
8,16,28,5,150,0.925
9,16,28,5,150,1.106
10,16,28,5,150,1.296
11,16,28,5,150,1.504
12,16,28,5,150,1.733
3,17,28,5,150,0.2
4,17,28,5,150,0.307
5,17,28,5,150,0.452
6,17,28,5,150,0.591
7,17,28,5,150,0.772
8,17,28,5,150,0.945
9,17,28,5,150,1.126
10,17,28,5,150,1.348
11,17,28,5,150,1.559
3,18,28,5,150,0.2
4,18,28,5,150,0.321
5,18,28,5,150,0.463
6,18,28,5,150,0.62
7,18,28,5,150,0.779
8,18,28,5,150,0.973
9,18,28,5,150,1.186
10,18,28,5,150,1.383
11,18,28,5,150,1.613
3,19,28,5,150,0.2
4,19,28,5,150,0.332
5,19,28,5,150,0.477
6,19,28,5,150,0.639
7,19,28,5,150,0.818
8,19,28,5,150,1.019
9,19,28,5,150,1.215
10,19,28,5,150,1.43
11,19,28,5,150,1.632
3,20,28,5,150,0.2
4,20,28,5,150,0.335
5,20,28,5,150,0.492
6,20,28,5,150,0.648
7,20,28,5,150,0.824
8,20,28,5,150,1.027
9,20,28,5,150,1.256
10,20,28,5,150,1.445
11,20,28,5,150,1.723
3,14,29,5,150,0.2
4,14,29,5,150,0.262
5,14,29,5,150,0.395
6,14,29,5,150,0.536
7,14,29,5,150,0.685
8,14,29,5,150,0.823
9,14,29,5,150,1.02
10,14,29,5,150,1.173
11,14,29,5,150,1.391
12,14,29,5,150,1.553
3,15,29,5,150,0.2
4,15,29,5,150,0.273
5,15,29,5,150,0.416
6,15,29,5,150,0.559
7,15,29,5,150,0.708
8,15,29,5,150,0.872
9,15,29,5,150,1.043
10,15,29,5,150,1.231
11,15,29,5,150,1.429
12,15,29,5,150,1.653
3,16,29,5,150,0.2
4,16,29,5,150,0.284
5,16,29,5,150,0.425
6,16,29,5,150,0.568
7,16,29,5,150,0.735
8,16,29,5,150,0.891
9,16,29,5,150,1.086
10,16,29,5,150,1.273
11,16,29,5,150,1.459
12,16,29,5,150,1.692
3,17,29,5,150,0.2
4,17,29,5,150,0.297
5,17,29,5,150,0.441
6,17,29,5,150,0.593
7,17,29,5,150,0.742
8,17,29,5,150,0.926
9,17,29,5,150,1.122
10,17,29,5,150,1.296
11,17,29,5,150,1.542
12,17,29,5,150,1.763
3,18,29,5,150,0.2
4,18,29,5,150,0.309
5,18,29,5,150,0.455
6,18,29,5,150,0.597
7,18,29,5,150,0.779
8,18,29,5,150,0.954
9,18,29,5,150,1.142
10,18,29,5,150,1.365
11,18,29,5,150,1.58
3,19,29,5,150,0.2
4,19,29,5,150,0.322
5,19,29,5,150,0.466
6,19,29,5,150,0.624
7,19,29,5,150,0.786
8,19,29,5,150,0.982
9,19,29,5,150,1.198
10,19,29,5,150,1.395
11,19,29,5,150,1.632
3,20,29,5,150,0.2
4,20,29,5,150,0.333
5,20,29,5,150,0.479
6,20,29,5,150,0.643
7,20,29,5,150,0.822
8,20,29,5,150,1.016
9,20,29,5,150,1.224
10,20,29,5,150,1.441
11,20,29,5,150,1.646
3,14,30,5,150,0.2
4,14,30,5,150,0.254
5,14,30,5,150,0.392
6,14,30,5,150,0.517
7,14,30,5,150,0.659
8,14,30,5,150,0.821
9,14,30,5,150,0.982
10,14,30,5,150,1.158
11,14,30,5,150,1.347
12,14,30,5,150,1.523
3,15,30,5,150,0.2
4,15,30,5,150,0.265
5,15,30,5,150,0.401
6,15,30,5,150,0.54
7,15,30,5,150,0.668
8,15,30,5,150,0.839
9,15,30,5,150,1.031
10,15,30,5,150,1.206
11,15,30,5,150,1.396
12,15,30,5,150,1.562
3,16,30,5,150,0.2
4,16,30,5,150,0.276
5,16,30,5,150,0.42
6,16,30,5,150,0.547
7,16,30,5,150,0.708
8,16,30,5,150,0.856
9,16,30,5,150,1.062
10,16,30,5,150,1.224
11,16,30,5,150,1.456
12,16,30,5,150,1.638
3,17,30,5,150,0.2
4,17,30,5,150,0.286
5,17,30,5,150,0.429
6,17,30,5,150,0.575
7,17,30,5,150,0.714
8,17,30,5,150,0.904
9,17,30,5,150,1.079
10,17,30,5,150,1.293
11,17,30,5,150,1.483
12,17,30,5,150,1.687
3,18,30,5,150,0.2
4,18,30,5,150,0.299
5,18,30,5,150,0.445
6,18,30,5,150,0.598
7,18,30,5,150,0.75
8,18,30,5,150,0.918
9,18,30,5,150,1.136
10,18,30,5,150,1.313
11,18,30,5,150,1.527
12,18,30,5,150,1.778
3,19,30,5,150,0.2
4,19,30,5,150,0.311
5,19,30,5,150,0.458
6,19,30,5,150,0.603
7,19,30,5,150,0.756
8,19,30,5,150,0.964
9,19,30,5,150,1.153
10,19,30,5,150,1.379
11,19,30,5,150,1.536
3,20,30,5,150,0.2
4,20,30,5,150,0.323
5,20,30,5,150,0.469
6,20,30,5,150,0.628
7,20,30,5,150,0.792
8,20,30,5,150,0.988
9,20,30,5,150,1.177
10,20,30,5,150,1.406
11,20,30,5,150,1.643
3,14,31,5,150,0.2
4,14,31,5,150,0.246
5,14,31,5,150,0.379
6,14,31,5,150,0.509
7,14,31,5,150,0.653
8,14,31,5,150,0.79
9,14,31,5,150,0.963
10,14,31,5,150,1.129
11,14,31,5,150,1.314
12,14,31,5,150,1.506
3,15,31,5,150,0.2
4,15,31,5,150,0.257
5,15,31,5,150,0.387
6,15,31,5,150,0.525
7,15,31,5,150,0.671
8,15,31,5,150,0.838
9,15,31,5,150,1.002
10,15,31,5,150,1.184
11,15,31,5,150,1.377
12,15,31,5,150,1.536
3,16,31,5,150,0.2
4,16,31,5,150,0.267
5,16,31,5,150,0.406
6,16,31,5,150,0.548
7,16,31,5,150,0.68
8,16,31,5,150,0.855
9,16,31,5,150,1.021
10,16,31,5,150,1.222
11,16,31,5,150,1.42
12,16,31,5,150,1.63
3,17,31,5,150,0.2
4,17,31,5,150,0.278
5,17,31,5,150,0.414
6,17,31,5,150,0.554
7,17,31,5,150,0.715
8,17,31,5,150,0.868
9,17,31,5,150,1.078
10,17,31,5,150,1.243
11,17,31,5,150,1.446
12,17,31,5,150,1.682
3,18,31,5,150,0.2
4,18,31,5,150,0.288
5,18,31,5,150,0.432
6,18,31,5,150,0.58
7,18,31,5,150,0.74
8,18,31,5,150,0.913
9,18,31,5,150,1.092
10,18,31,5,150,1.309
11,18,31,5,150,1.518
12,18,31,5,150,1.742
3,19,31,5,150,0.2
4,19,31,5,150,0.299
5,19,31,5,150,0.447
6,19,31,5,150,0.593
7,19,31,5,150,0.756
8,19,31,5,150,0.927
9,19,31,5,150,1.123
10,19,31,5,150,1.325
11,19,31,5,150,1.534
3,20,31,5,150,0.2
4,20,31,5,150,0.311
